CVE_ID,Published,CVSS,Severity,Vendor,Product,Description,VulnStatus,PubDate,DaysOld,KnownExploited,RiskScore,RiskTier
CVE-2026-43934,2026-05-26 16:16:25.253000+00:00,6.5,MEDIUM,Unknown,Unknown,"e107 is a content management system (CMS). Prior to 2.3.4, a Broken Access Control vulnerability exists in the application, allowing an unauthorized authenticated user to edit comments posted by others. This stems from inadequate server-side access control validation, where the application depends only on a predictable identifier in the request to determine which comment to edit, without confirming the requesting user’s ownership of the comment. This vulnerability is fixed in 2.3.4.",Deferred,2026-05-26,18.265326228136573,False,34.45,Low
CVE-2026-45676,2026-06-02 16:16:42.127000+00:00,5.5,MEDIUM,Opentelemetry,Ebpf Instrumentation,"OpenTelemetry eBPF Instrumentation provides eBPF instrumentation based on the OpenTelemetry standard. Prior to version 0.9.0, OBI's replacement ELF parser trusts section offsets, counts, and string offsets from the executable file. A crafted local ELF can make OBI dereference invalid section pointers or slice past string tables, causing the agent to panic while determining the process language. This issue has been patched in version 0.9.0.",Analyzed,2026-06-02,11.265130927210647,False,34.45,Low
CVE-2026-8853,2026-06-10 08:16:25.807000+00:00,4.4,MEDIUM,Unknown,Unknown,"The MW WP Form plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'memo' parameter in all versions up to, and including, 5.1.3 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with editor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page. Because the memo value is stored via update_post_meta() rather than wp_insert_post(), WordPress's built-in kses and unfiltered_html protections do not apply, allowing attackers to break out of the textarea element via injected closing tags regardless of role-based content filtering.",Deferred,2026-06-10,3.5986531494328706,False,34.43,Low
CVE-2026-3897,2026-05-27 08:16:41.070000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Livemesh Addons for Beaver Builder plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the `labb_admin_ajax` AJAX action in all versions up to, and including, 3.9.2 due to missing authorization checks and insufficient input sanitization. The AJAX handler verifies a nonce but does not check user capabilities. This makes it possible for authenticated attackers with Subscriber-level access and above to modify plugin settings and inject malicious scripts that execute when administrators access the plugin settings page or when any user visits the frontend.",Deferred,2026-05-27,17.59847649434028,False,34.43,Low
CVE-2026-8042,2026-05-27 08:16:45.190000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Github Shortcode plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'repo' shortcode attribute in the 'github' shortcode in all versions up to, and including, 0.1 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with Contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.59842880915509,False,34.43,Low
CVE-2026-3896,2026-05-27 08:16:40.950000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Livemesh SiteOrigin Widgets plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the `lsow_admin_ajax` AJAX action in all versions up to, and including, 3.9.2 due to missing authorization checks and insufficient input sanitization. The AJAX handler verifies a nonce but does not check user capabilities. This makes it possible for authenticated attackers with Subscriber-level access and above to modify plugin settings and inject malicious scripts that execute when administrators access the plugin settings page or when any user visits the frontend.",Deferred,2026-05-27,17.598477883229165,False,34.43,Low
CVE-2026-2030,2026-05-27 08:16:40.123000+00:00,6.4,MEDIUM,Unknown,Unknown,"The WPBakery Page Builder Addons by Livemesh plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the `[lvca_carousel]` and `[lvca_posts_carousel]` shortcode attributes in all versions up to, and including, 3.9.4 due to insufficient input sanitization and output escaping. Specifically, shortcode attributes are encoded with `wp_json_encode()` and output into single-quoted `data-settings` HTML attributes without using `esc_attr()`, allowing attackers to break out of the attribute by injecting single quotes. This makes it possible for authenticated attackers, with Contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.598487454988426,False,34.43,Low
CVE-2026-3895,2026-05-27 08:16:40.830000+00:00,6.4,MEDIUM,Unknown,Unknown,"The WPBakery Page Builder Addons by Livemesh plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the `lvca_admin_ajax` AJAX action in all versions up to, and including, 3.9.4 due to missing authorization checks and insufficient input sanitization. The AJAX handler verifies a nonce but does not check user capabilities. This makes it possible for authenticated attackers with Subscriber-level access and above to modify plugin settings and inject malicious scripts that execute when administrators access the plugin settings page or when any user visits the frontend.",Deferred,2026-05-27,17.598479272118055,False,34.43,Low
CVE-2026-41401,2026-05-26 15:16:35.660000+00:00,6.5,MEDIUM,Unknown,Unknown,"libyang before 5.2.6 contains a heap use-after-free write vulnerability in lyd_parser_set_data_flags that incorrectly updates metadata list pointers when freeing non-head default metadata entries. Attackers can trigger this vulnerability by submitting crafted YANG XML documents with specific metadata attributes to applications parsing untrusted XML data, causing process crashes or potential code execution.",Deferred,2026-05-26,18.306872443414353,False,34.42,Low
CVE-2026-8899,2026-05-27 07:16:18.083000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Auto Thumbnail plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'thumbnails' shortcode in all versions up to, and including, 1.0. This is due to insufficient input sanitization and output escaping on the shortcode's 'width' and 'height' attributes in the athn_thumbnails() function, which are concatenated directly into an HTML <img> tag. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640409214247686,False,34.4,Low
CVE-2026-8701,2026-05-27 07:16:14.303000+00:00,6.4,MEDIUM,Unknown,Unknown,"The GNTT Post Title Ticker plugin for WordPress is vulnerable to Stored Cross-Site Scripting in version 1.0 via the `title-ticker-slide`, `title-ticker-fade`, and `title-ticker-typing` shortcodes. This is due to insufficient input sanitization and output escaping on shortcode attributes (notably `border`, `width`, `height`, `header_background`, `header_text_color`, and `id`) within the `gntt_title_ticker_slide()`, `gntt_title_ticker_fade()`, and `gntt_title_ticker_typing()` functions. None of these attribute values are passed through `esc_attr()` or any other escaping function before being concatenated into HTML output. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640452964247686,False,34.4,Low
CVE-2026-8869,2026-05-27 07:16:16.347000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Mutual Funds Data plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'title' shortcode attribute in versions up to, and including, 1.2.1. This is due to insufficient input sanitization and output escaping on the user supplied 'title' attribute in the mfd_shortcode() function, which is concatenated directly into the HTML output within a <caption> element. This makes it possible for authenticated attackers, with Contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.64042930684028,False,34.4,Low
CVE-2026-8868,2026-05-27 07:16:16.220000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Single Mailchimp plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'single-mailchimp' shortcode in all versions up to, and including, 1.4. This is due to insufficient input sanitization and output escaping on user-supplied shortcode attributes (autocomplete, label, placeholder, btn_text, success_msg, error_msg) which are concatenated directly into HTML output by the single_mailchimp() function in shortcodes.php. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640430776747685,False,34.4,Low
CVE-2026-8867,2026-05-27 07:16:16.103000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Post Category Gallery plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's 'postcategorygallery' shortcode in versions up to, and including, 1.0.0. This is due to insufficient input sanitization and output escaping on user-supplied shortcode attributes (such as total_width, color_scheme, and caption_font_size) inside the sc_horcatbar() function, which are concatenated directly into HTML attribute values. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640432130914352,False,34.4,Low
CVE-2026-8866,2026-05-27 07:16:15.983000+00:00,6.4,MEDIUM,Unknown,Unknown,"The jQuery googleslides plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'googleslides' shortcode in all versions up to, and including, 1.3. This is due to insufficient input sanitization and output escaping on user supplied attributes (userid, albumid, authkey, imgmax, maxresults, random, caption, albumlink, time, and fadespeed) in the googleslides_handler() function, which interpolates the attribute values directly into single-quoted HTML attributes without using esc_attr(). This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.64043351980324,False,34.4,Low
CVE-2026-8837,2026-05-27 07:16:15.187000+00:00,6.4,MEDIUM,Unknown,Unknown,"The WP Iframe Geo Style for Amazon affiliates plugin for WordPress is vulnerable to Stored Cross-Site Scripting via 'adid' Shortcode Attribute in all versions up to, and including, 1.1 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640442732766203,False,34.4,Low
CVE-2026-8870,2026-05-27 07:16:16.500000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Team Master – A Modern WordPress Team Showcase plugin for WordPress is vulnerable to Stored Cross-Site Scripting via Shortcode Attributes in all versions up to, and including, 1.1.2 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640427536006943,False,34.4,Low
CVE-2026-8898,2026-05-27 07:16:17.963000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Events In City plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'org-events' shortcode in versions up to, and including, 3.0. This is due to insufficient input sanitization and output escaping on user supplied attributes (such as 'organizer_id', 'width', 'height', 'transparency', 'header', 'border', and 'layout') in the org_event_scode() function. The attribute values are concatenated directly into HTML attributes without esc_attr(). This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640410603136573,False,34.4,Low
CVE-2026-8847,2026-05-27 07:16:15.863000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Dideo plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's 'dideo' shortcode in version 1.0. This is due to insufficient input sanitization and output escaping on the 'id' shortcode attribute, which is interpolated directly into an HTML iframe 'src' attribute without escaping in the dideo() shortcode handler. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.64043490869213,False,34.4,Low
CVE-2026-8846,2026-05-27 07:16:15.743000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Tuxquote plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'TUXQUOTE' shortcode in versions up to, and including, 1.3. This is due to insufficient input sanitization and output escaping on user supplied attributes ('title', 'align', and 'width') in the tuxquote_build_format() function, which are concatenated into the rendered HTML without being passed through esc_attr() or esc_html(). This makes it possible for authenticated attackers, with Contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.64043629758102,False,34.4,Low
CVE-2026-8845,2026-05-27 07:16:15.570000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Islamic Database plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'islamicDB-roqya' shortcode in versions up to, and including, 1.0. This is due to insufficient input sanitization and output escaping on user-supplied 'width' and 'height' shortcode attributes within the islamicDB_sc_quran_qari_roqya() function, which are concatenated directly into HTML iframe attribute values. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640438299895834,False,34.4,Low
CVE-2026-8844,2026-05-27 07:16:15.427000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Responsive Check plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'rspcheck' shortcode in versions up to, and including, 0.0.3. This is due to insufficient input sanitization and output escaping on the 'url' (and 'button') shortcode attributes in the rspc_check_shortcode() function, which are echoed directly into iframe src attributes without esc_attr() or esc_url(). This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640439954988427,False,34.4,Low
CVE-2026-8842,2026-05-27 07:16:15.307000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Google+ Link Name plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'gplusnamelink' shortcode in versions up to, and including, 1.0. This is due to insufficient input sanitization and output escaping on user supplied attributes ('id' and 'name') in the gplusnamelink_generate() function, which are concatenated directly into the rendered HTML without calling esc_attr() or esc_html(). This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640441343877313,False,34.4,Low
CVE-2026-8698,2026-05-27 07:16:14.177000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Cryptocurrency Prijsvergelijking Widget plugin for WordPress is vulnerable to Stored Cross-Site Scripting in version 1.0. This is due to insufficient output escaping in the as_get_coin_shortcode() function, which renders the 'width' (and 'height') shortcode attribute directly into the style attribute of an <iframe> element without applying any escaping function such as esc_attr(). An attacker-controlled value like '100px;""onload=""alert(1)"" x=""' terminates the style attribute prematurely and injects an arbitrary HTML attribute into the iframe tag. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.64045442258102,False,34.4,Low
CVE-2026-8703,2026-05-27 07:16:14.547000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Endless Scroll plugin for WordPress is vulnerable to Stored Cross-Site Scripting via Shortcode Attributes in all versions up to, and including, 1.0.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.64045014017361,False,34.4,Low
CVE-2026-8702,2026-05-27 07:16:14.427000+00:00,6.4,MEDIUM,Unknown,Unknown,"The GBI To Print plugin for WordPress is vulnerable to Stored Cross-Site Scripting in version 1.0 via the 'div' attribute of the 'gbitoprint' shortcode. This is due to insufficient output escaping in the gbi_toprint_shortcode() function, which concatenates the raw shortcode attribute value directly into an HTML attribute without applying esc_attr() or any other sanitization. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.6404515290625,False,34.4,Low
CVE-2026-8871,2026-05-27 07:16:16.623000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Formidable Kinetic plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'kinetic_link' shortcode in versions up to, and including, 1.1.01. This is due to insufficient input sanitization and output escaping on user-supplied shortcode attributes (notably 'window', 'class', and 'label') in the FrmKinetic::link() function, which are concatenated directly into HTML attributes of an anchor tag. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640426112395833,False,34.4,Low
CVE-2026-8877,2026-05-27 07:16:17.130000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Responsive Video Embedder plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'rem_video' shortcode in versions up to, and including, 0.1. This is due to insufficient input sanitization and output escaping on user supplied attributes (notably 'id' and 'list') in the video_shortcode() function, which are concatenated directly into an HTML iframe's src attribute without escaping. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640420244340277,False,34.4,Low
CVE-2026-8872,2026-05-27 07:16:16.743000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Animate Your Content plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's 'animation-set' shortcode in versions up to, and including, 1.0.0. This is due to insufficient input sanitization and output escaping on user supplied attributes in the shortcode_args_to_html_attrs() function, which concatenates shortcode attribute values directly into double-quoted HTML attributes without calling esc_attr(). This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640424723506943,False,34.4,Low
CVE-2026-8873,2026-05-27 07:16:16.890000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Content Slideshow plugin for WordPress is vulnerable to Stored Cross-Site Scripting via Shortcode Attributes in all versions up to, and including, 2.4.1 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640423022118057,False,34.4,Low
CVE-2026-8875,2026-05-27 07:16:17.010000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Easy Prism Syntax Highlighter plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's 'code' (and 'c') shortcode in versions up to, and including, 1.0.2. This is due to insufficient input sanitization and output escaping on user supplied shortcode attributes in the shortcode() function, which concatenates the first positional attribute directly into the class attribute of the generated <pre>/<code> HTML without calling esc_attr() or any other escaping function. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640421633229167,False,34.4,Low
CVE-2026-8891,2026-05-27 07:16:17.603000+00:00,6.4,MEDIUM,Unknown,Unknown,"The BitForm plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's 'bitform' shortcode in versions up to, and including, 1.1.0. This is due to insufficient input sanitization and output escaping on user-supplied shortcode attributes ('width' and 'height') in the Shortcode::shortcode() function, which are interpolated directly into the 'style' attribute of an <iframe> element. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.64041476980324,False,34.4,Low
CVE-2026-8894,2026-05-27 07:16:17.727000+00:00,6.4,MEDIUM,Unknown,Unknown,"The iWR Tooltip plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the plugin's `iwrtooltip` shortcode in versions up to, and including, 1.0. This is due to insufficient input sanitization and output escaping on user supplied attributes in the iwr_tooltip() shortcode handler — the `title` attribute is concatenated directly into an HTML attribute without esc_attr() or any other escaping. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640413334618056,False,34.4,Low
CVE-2026-8897,2026-05-27 07:16:17.847000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Shortcode Buddy plugin for WordPress is vulnerable to Stored Cross-Site Scripting via Shortcode Attributes in all versions up to, and including, 0.1.9.5 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640411945729166,False,34.4,Low
CVE-2026-8040,2026-05-27 07:16:13.923000+00:00,6.4,MEDIUM,Unknown,Unknown,"The faq shortocde plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'color' shortcode attribute in the 'faq' shortcode in all versions up to, and including, 1.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with Contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640457362395832,False,34.4,Low
CVE-2026-8048,2026-05-27 07:16:14.053000+00:00,6.4,MEDIUM,Unknown,Unknown,"The My Email Shortcode plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'subject' shortcode attribute in the 'my-email' shortcode in all versions up to, and including, 0.91 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with Contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640455857766206,False,34.4,Low
CVE-2026-8884,2026-05-27 07:16:17.250000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Instant-Quote.co Quotation Page plugin for WordPress is vulnerable to Stored Cross-Site Scripting via Shortcode Attributes in all versions up to, and including, 1.3.4 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page. A Contributor-level user can trigger execution against higher-privileged users by embedding the malicious shortcode in a post submitted for review, causing the injected scripts to execute when an administrator previews or views the post.",Deferred,2026-05-27,17.640418855451387,False,34.4,Low
CVE-2026-8886,2026-05-27 07:16:17.363000+00:00,6.4,MEDIUM,Unknown,Unknown,"The hk_shortcode plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'title-plane' shortcode in versions up to, and including, 1.0. This is due to insufficient input sanitization and output escaping on user-supplied shortcode attributes in the huankong_post_short_title_plane() function, where the 'title' attribute is concatenated directly into HTML output without any escaping. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.64041754758102,False,34.4,Low
CVE-2026-8887,2026-05-27 07:16:17.487000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Listen Shortcode plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the 'listen' shortcode in versions up to, and including, 1.0. This is due to insufficient input sanitization and output escaping on user supplied attributes (src, start, end) in the listenEmbedJS() function, which are echoed inside a single-quoted HTML attribute without escaping. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",Deferred,2026-05-27,17.640416112395833,False,34.4,Low
CVE-2026-53463,2026-06-10 23:16:50.720000+00:00,4.3,MEDIUM,Imagemagick,Imagemagick,"ImageMagick is free and open-source software used for editing and manipulating digital images. Prior to versions 6.9.13-50 and 7.1.2-25, when passing incorrect arguments in the distort operation a null pointer deference will occur. This issue has been patched in versions 6.9.13-50 and 7.1.2-25.",Analyzed,2026-06-10,2.9733648045254633,False,34.38,Low
CVE-2026-42568,2026-06-10 23:16:46.550000+00:00,4.3,MEDIUM,Unknown,Unknown,"Yamcs is a mission control framework. Prior to versions 5.13.0 and 5.12.7, an LDAP injection vulnerability exists in `org.yamcs.security.LdapAuthModule` when constructing search filters. The username parameter is inserted directly into the LDAP filter without proper RFC 4515 escaping. Versions 5.13.0 and 5.12.7 patch the issue.",Deferred,2026-06-10,2.973413068414352,False,34.38,Low
CVE-2026-46416,2026-05-27 23:16:47.973000+00:00,6.3,MEDIUM,Unknown,Unknown,"Microsoft UFO open-source framework for intelligent automation across devices and platforms. In 3.0.1-4-ge2626659, Microsoft UFO creates one shared UFOWebSocketHandler instance and reuses it for multiple authenticated WebSocket connections. The handler stores per-connection protocol objects in mutable instance fields. Each new WebSocket connection overwrites those fields. Later, message handlers send responses through the shared fields instead of through protocol objects bound to the originating connection. As a result, the most recently connected authenticated client can receive protocol responses that belong to another authenticated client.",Deferred,2026-05-27,16.973396598506945,False,34.38,Low
CVE-2026-48187,2026-06-01 04:16:22.410000+00:00,5.7,MEDIUM,Unknown,Unknown,"An uncontrolled allocation of resources without limits or throttling in the e-mail handling in OTRS allows excessive allocation which may lead to the abortion of the webserver.This issue affects OTRS:

  *  8.0.X
  *  2023.X
  *  2024.X
  *  2025.X
  *  2026.X before 2026.4.X

Please note that ((OTRS)) Community Edition 6.x, OTRS 7.x and products based on the ((OTRS)) Community Edition also very likely to be affected",Undergoing Analysis,2026-06-01,12.765359133229166,False,34.38,Low
CVE-2026-48189,2026-06-01 04:16:22.723000+00:00,5.7,MEDIUM,Unknown,Unknown,"An improper Input Validation vulnerability in OTRS Customer Backend module allows to access customer information which are restricted to other groups. Please note that the feature has to be anabled and CustomerGroupSupport has to be used to be affected.

This issue affects OTRS: 

  *  7.0.X
  *  8.0.X
  *  2023.X
  *  2024.X
  *  2025.X
  *  2026.X before 2026.4.X",Undergoing Analysis,2026-06-01,12.76535551054398,False,34.38,Low
CVE-2026-46645,2026-06-10 23:16:47.310000+00:00,4.3,MEDIUM,Unknown,Unknown,"SQLAdmin is a flexible Admin interface for SQLAlchemy models. Prior to version 0.25.1, the ajax_lookup endpoint in application.py bypasses the is_accessible() access control check that all other endpoints enforce. If a developer restricts model access by overriding is_accessible(), an authenticated user can still query that model's data through the ajax_lookup endpoint — silently bypassing the restriction. This issue has been patched in version 0.25.1.",Deferred,2026-06-10,2.9734042721180556,False,34.38,Low
CVE-2026-53739,2026-06-10 22:17:02.230000+00:00,4.3,MEDIUM,Unknown,Unknown,"Yoast Duplicate Post through 4.6 contains a cross-site request forgery vulnerability in the duplicate_post_dismiss_notice handler, which verifies no nonce or capability. Attackers can trick any authenticated user into sending a request that sets the duplicate_post_show_notice site option, suppressing admin notices network-wide.",Deferred,2026-06-10,3.014898253599537,False,34.35,Low
CVE-2026-53736,2026-06-10 22:17:01.817000+00:00,4.3,MEDIUM,Unknown,Unknown,Easy Twitter Feeds before 1.2.13 contains a cross-site request forgery vulnerability in the duplicate_post action handler that lacks nonce verification. Attackers can trick an authenticated user into visiting a crafted link that duplicates any post regardless of post type.,Deferred,2026-06-10,3.01490303369213,False,34.35,Low
CVE-2026-53634,2026-06-10 22:17:01.680000+00:00,4.3,MEDIUM,Unknown,Unknown,"Sharp is a content management framework built for Laravel as a package. From version 9.0.0 to before version 9.22.3, the create and store endpoints of the Quick Creation Command feature did not enforce any authorization check. An authenticated Sharp user without create permission on a given entity could bypass the authorization layer and either retrieve the creation form or submit new records for that entity, as long as it had a Quick Creation Command handler configured. This issue has been patched in version 9.22.3.",Deferred,2026-06-10,3.0149046193402778,False,34.35,Low
CVE-2026-47270,2026-05-27 21:16:18.950000+00:00,6.3,MEDIUM,Unknown,Unknown,"pam_usb provides hardware authentication for Linux using ordinary removable media. Prior to 0.9.0, pam_usb is a PAM module loaded into the host process (sudo, login, GDM, GNOME Shell). Display managers such as GDM run multiple concurrent authentication threads. Three functions used by the deny_remote feature called the non-reentrant strtok(), which stores state in a single global pointer. If two authentications race, one thread's strtok() call can overwrite the other's in-progress tokenisation pointer, causing incorrect parsing of the tmux session data or the /proc environ scan that backs the remote-session detection logic. Additionally, pusb_tmux_get_client_tty() passed the raw pointer returned by getenv(TMUX) directly to strtok(). getenv() returns a pointer into the live process environment block; strtok() inserts NUL bytes into that block, permanently corrupting the TMUX variable for subsequent code running in the same process. In long-lived display managers this affects all future authentications in that process. The combined effect can cause deny_remote=true to return an incorrect decision for a remote session, or an incorrect decision for a local session, depending on thread interleaving. This vulnerability is fixed in 0.9.0.",Deferred,2026-05-27,17.057065846192128,False,34.32,Low
CVE-2026-9022,2026-05-27 04:16:31.730000+00:00,6.4,MEDIUM,Unknown,Unknown,"The Splide Carousel Block plugin for WordPress is vulnerable to Stored Cross-Site Scripting via 'url' Block Attribute in all versions up to, and including, 1.7.1 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with contributor-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page. The injected payload must be published before it executes for site visitors, which requires an editor or administrator to approve and publish the contributor's post.",Deferred,2026-05-27,17.765251262858797,False,34.31,Low
CVE-2025-62851,2026-06-10 04:17:11.913000+00:00,4.4,MEDIUM,Qnap,License Center,"A path traversal vulnerability has been reported to affect License Center. If a local attacker gains an administrator account, they can then exploit the vulnerability to read the contents of unexpected files or system data.

We have already fixed the vulnerability in the following version:
License Center 1.9.56 and later",Analyzed,2026-06-10,3.7647861818402775,False,34.31,Low
